5,2.118598;
5,0.812553;
5,0.796762;
5,1.259054;
5,0.628955;
5,3.344535;
5,3.993508;
5,10.170427;
5,3.346630;
5,29.833733;
5,15.374870;
5,6.999177;
5,6.646717;
5,4.777471;
5,43.382494;
5,1.628401;
5,1.299376;
5,26.729960;
5,1.462969;
5,15.896898;
5,31.367227;
5,1.896830;
5,0.646364;
5,0.519064;
5,0.371376;
5,0.879838;
5,0.747808;
5,11.533550;
5,5.375414;
5,22.250170;
5,1.724794;
5,25.866932;
5,1.086414;
5,0.461009;
5,0.426335;
5,0.757746;
5,3.166698;
5,10.622102;
5,7.389676;
5,0.800671;
5,38.394957;
5,0.813343;
5,41.125701;
5,0.695980;
5,22.258185;
5,0.665853;
5,19.194395;
5,1.573715;
5,0.621856;
5,5.940817;
5,0.640093;
5,8.940949;
5,0.684154;
5,1.151756;
5,7.284745;
5,1.028869;
5,3.947145;
5,10.139121;
5,0.522443;
5,7.846599;
5,5.017658;
5,3.012290;
5,7.697222;
5,2.855670;
5,3.605133;
5,9.075480;
5,0.534568;
5,8.790118;
5,0.672026;
5,6.387416;
5,7.063014;
5,8.274765;
5,13.728114;
5,34.534794;
5,0.678376;
5,8.440754;
5,5.526809;
5,9.583290;
5,3.406309;
5,6.107889;
5,5.206535;
5,4.620790;
5,2.447848;
5,6.071170;
5,0.547233;
5,1.747338;
5,1.250809;
5,7.611352;
5,4.401249;
5,4.309253;
5,4.416859;
5,2.812866;
5,4.918450;
5,3.730686;
5,6.204924;
5,3.143489;
5,5.007742;
5,5.289523;
5,2.860490;
5,1.699622;
5,3.983777;
5,0.611557;
5,0.061003;
5,21.602241;
5,11.574116;
6,1392.082243;
6,7.215522;
6,1.463497;
6,0.000055;
6,2.492303;
6,2.556719;
6,2.797961;
6,11.657209;
6,5.302773;
6,0.000069;
6,59.791401;
6,5.474869;
6,3.674414;
6,134.721501;
6,1.534221;
7,1350.808345;
7,13.751292;
7,0.000051;
7,30.505337;
7,2.604684;
7,1.715206;
7,3.280733;
7,1.329245;
8,1315.113697;
8,4.057853;
8,0.000066;
8,7.675713;
8,28.241285;
8,1.526409;
9,1317.885579;
9,6.717398;
9,1.412819;
9,0.000070;
9,3.692308;
9,0.866227;
9,0.856716;
9,5.690952;
9,1.080425;
9,0.896106;
9,0.780520;
9,1.434781;
9,3.002897;
9,0.679294;
9,2.333614;
9,0.676781;
9,2.596885;
9,1.326700;
9,4.027112;
9,0.854114;
9,6.035515;
9,13.139663;
9,1.110255;
9,1.422635;
9,2.825885;
9,2.427136;
9,3.401464;
9,7.064673;
9,5.525899;
9,4.396331;
9,3.172629;
9,7.849921;
9,13.420039;
9,4.711188;
9,3.916436;
9,2.747055;
9,1.762161;
9,1.639466;
9,1.218492;
9,1.604762;
9,4.125618;
9,3.503096;
9,4.334256;
9,3.650139;
9,1.752643;
9,0.822308;
9,1.543426;
9,0.824606;
9,2.298917;
9,1.525966;
9,4.492496;
9,3.118567;
9,6.850689;
9,3.608504;
9,3.219427;
9,1.102767;
9,1.489549;
9,26.680097;
9,1.228465;
9,10.933410;
9,1.658787;
9,3.901438;
9,3.980527;
9,4.218788;
9,1.929989;
9,17.859659;
9,13.978989;
9,12.563915;
9,6.079647;
9,11.911051;
9,3.785864;
9,8.301886;
9,7.296035;
9,0.790202;
9,9.246116;
9,7.497232;
9,6.606079;
9,10.564578;
9,11.636017;
9,11.667271;
9,7.847555;
9,4.300223;
9,2.217586;
9,3.554471;
9,3.697086;
9,2.183517;
9,13.777152;
9,1.516270;
9,24.810950;
9,0.684347;
9,38.561630;
9,7.030227;
9,1.560435;
9,0.888648;
9,1.156898;
9,1.226001;
9,1.983783;
9,1.142134;
9,1.058397;
9,5.105249;
9,0.945148;
9,0.871395;
9,1.038768;
9,0.733531;
9,3.310801;
9,1.336485;
9,9.289754;
9,7.020013;
9,26.637965;
9,20.381008;
9,38.970609;
9,0.765667;
9,2.111780;
9,4.268484;
9,28.707968;
9,1.860838;
9,58.253716;
9,57.111162;
9,1.100551;
9,1.432414;
9,44.476587;
9,62.093456;
9,0.726179;
9,17.488813;
9,0.969799;
9,38.055286;
9,0.797573;
9,7.063591;
9,257.328874;
9,0.851753;
9,1.617334;
9,4.115714;
10,1327.524714;
10,3.304931;
10,0.000079;
11,1316.563137;
11,4.752029;
11,0.000090;
11,59.370389;
12,1426.657468;
12,7.793831;
12,0.000053;
12,14.470245;
12,1.118593;
12,64.921157;
12,11.531062;
13,1315.163688;
13,4.224847;
13,0.000070;
13,18.908151;
14,1316.788015;
14,7.442542;
14,0.000086;
14,13.902399;
14,12.979557;
14,7.304753;
14,29.737374;
14,22.530285;
14,31.806026;
14,41.749593;
14,39.950931;
14,15.993221;
14,59.814145;
14,30.201996;
14,205.519229;
14,111.478809;
14,57.020841;
14,16.216023;
14,18.691312;
14,23.984572;
14,94.272375;
14,128.166693;
15,1324.152145;
15,5.433510;
15,0.000047;
16,1314.978928;
16,6.082144;
16,0.000067;
16,10.224459;
16,47.665435;
16,1.967695;
16,0.000048;
17,1322.581322;
17,5.812303;
17,0.000071;
17,21.057476;
17,19.476895;
17,1.704761;
17,0.000059;
17,9.535185;
17,30.574821;
17,56.726230;
17,50.531115;
17,63.221691;
17,59.905313;
17,2.693250;
17,48.008795;
17,160.144207;
17,1.629800;
17,65.493907;
17,0.897348;
17,115.225388;
17,1.902298;
17,108.572468;
17,55.338858;
17,1.395158;
17,25.287124;
17,150.184442;
17,28.808911;
17,0.847502;
17,2.017640;
17,1.479997;
18,1316.354860;
18,0.501862;
18,5.555431;
18,0.000084;
18,2.421388;
18,0.000086;
18,9.163461;
18,1.365201;
18,36.438006;
18,1.809540;
18,1.358446;
18,3.359436;
18,1.390305;
18,2.445143;
18,1.612974;
18,2.329945;
18,2.439340;
18,4.567265;
18,1.727169;
18,6.897103;
18,2.117449;
18,2.082352;
18,7.114467;
18,8.276689;
18,4.317321;
18,3.266796;
18,1.711841;
18,2.631568;
18,4.151355;
18,7.297272;
18,1.344883;
18,0.953441;
18,4.193344;
18,5.654948;
18,6.360717;
18,7.442317;
18,7.534673;
18,3.755446;
18,5.020682;
18,2.845942;
18,5.801842;
18,1.155316;
18,0.881290;
18,1.239293;
18,1.924417;
18,1.539762;
18,1.680976;
18,5.727358;
18,3.356213;
18,8.608677;
18,1.439845;
18,3.964670;
18,2.599215;
18,3.760663;
18,2.702712;
18,1.804860;
18,4.938557;
18,5.953785;
18,4.812139;
18,4.766899;
18,3.232803;
18,3.337569;
18,5.155141;
18,2.479220;
18,4.710881;
18,5.914165;
18,13.705996;
18,4.589333;
18,1.570671;
18,5.831987;
18,2.705940;
18,4.469515;
18,2.988761;
18,5.332934;
18,5.123495;
18,4.538392;
18,9.333366;
18,12.112336;
18,3.991480;
18,3.705196;
18,5.380985;
18,11.441327;
18,2.749237;
18,3.595923;
18,5.209700;
18,9.119929;
18,4.603788;
18,5.397404;
18,6.064048;
18,2.166569;
18,10.949379;
18,5.997280;
18,2.133706;
18,4.946318;
18,2.569416;
18,1.028576;
18,5.562160;
18,15.759130;
18,32.050594;
18,38.979767;
18,6.624293;
18,4.384339;
18,1.677409;
18,24.423872;
18,0.992139;
18,5.953861;
18,1.068376;
18,20.144688;
18,20.546341;
18,1.459082;
18,8.354087;
18,16.487622;
18,28.768565;
18,10.592372;
18,1.556630;
18,2.507807;
18,42.711688;
18,9.273377;
18,3.220127;
18,3.331133;
18,19.872271;
18,7.534666;
18,7.930158;
18,2.047358;
18,11.599604;
18,4.609959;
18,10.164078;
18,11.348133;
18,23.563704;
18,2.155189;
18,2.502144;
18,20.367300;
18,26.031472;
18,9.540682;
18,36.999098;
18,2.294385;
18,1.004770;
18,28.523331;
18,17.895577;
18,1.232933;
18,107.688533;
18,2.303745;
18,1.379635;
18,1.406411;
18,0.785086;
18,10.794502;
18,1.738036;
18,41.092519;
18,10.311694;
18,34.444362;
19,1316.044762;
19,5.109562;
19,3.475193;
19,4.853203;
19,0.000057;
19,1.805973;
19,0.000052;
19,48.074550;
19,5.262054;
19,6.615566;
19,1.444758;
20,1312.439269;
20,0.036078;
20,0.000092;
20,0.079869;
20,0.123928;
20,0.000057;
20,0.031908;
20,0.004117;
20,0.084015;
20,0.000111;
20,0.383991;
20,0.003933;
20,0.112711;
20,0.107376;
20,0.276011;
20,0.000074;
20,16.044137;
20,3.687551;
20,7.264245;
20,3.147826;
20,6.439727;
20,98.736316;
20,294.202444;
20,0.000065;
20,10.060155;
20,1.315995;
20,10.023540;
20,1.908032;
20,1.115700;
20,1.867981;
20,1.116098;
20,1.077642;
20,1.172475;
20,6.919525;
20,0.927909;
20,1.248069;
20,1.215932;
20,1.331885;
20,1.367838;
20,1.104163;
20,1.203945;
20,1.679892;
20,11.499787;
20,9.071815;
20,3.987848;
20,3.040046;
20,13.727693;
20,2.043822;
20,13.139836;
20,3.139920;
20,3.935952;
20,5.520068;
20,1.803614;
20,6.260177;
20,5.731846;
20,11.983634;
20,6.694505;
20,15.395599;
20,6.011855;
20,4.792030;
20,10.047794;
20,5.379840;
20,6.932056;
20,2.275667;
20,5.959953;
20,8.365187;
20,4.424087;
20,12.623475;
20,8.015735;
20,2.964035;
20,4.503828;
20,3.903839;
20,6.056240;
20,4.267702;
20,4.299935;
20,3.204002;
20,3.887806;
20,2.008024;
20,4.059920;
20,6.395800;
20,2.747933;
20,1.851995;
20,2.755787;
20,1.864142;
20,28.495352;
20,117.752875;
20,1.347990;
20,0.880054;
20,70.458597;
20,1.024043;
20,1.167829;
20,5.039846;
20,1.075940;
20,1.239916;
20,1.076218;
20,83.934257;
20,2.991708;
20,1.340017;
20,1.428602;
20,10.879771;
20,1.987430;
20,2.568031;
20,7.788050;
20,10.156150;
20,1.723404;
20,1.415871;
20,7.575858;
20,7.331789;
20,6.639868;
20,3.212018;
20,5.848090;
20,1.283650;
20,20.390989;
20,1.447890;
20,42.999314;
20,1.783887;
20,13.430370;
20,2.511528;
20,1.544216;
20,1.727878;
20,3.683795;
20,1.320065;
21,1314.391198;
21,20.109776;
21,0.000047;
21,83.331550;
21,2.592244;
21,0.000051;
22,1322.862770;
22,10.975017;
22,0.000063;
22,13.229800;
22,1.358796;
22,0.000058;
22,8.722900;
22,2.165403;
22,0.000054;
22,5.582133;
22,1.758349;
22,0.000052;
22,32.238586;
22,5.806356;
22,1.476558;
22,5.664929;
22,1.879998;
22,2.152975;
22,21.387559;
22,3.009692;
22,99.863442;
22,1.304951;
22,118.847801;
22,1.692211;
22,1.447423;
22,0.657152;
22,0.502630;
22,0.512454;
22,0.440452;
22,0.345008;
22,0.279832;
22,0.287386;
22,0.247946;
22,0.257117;
22,0.214711;
22,0.207933;
22,0.207388;
22,0.207775;
22,0.225325;
22,0.192778;
22,0.181293;
22,0.207286;
22,0.199989;
22,0.193221;
22,0.194831;
22,0.204868;
22,0.167293;
22,0.152692;
22,0.367514;
22,0.169767;
22,0.192457;
22,0.190014;
22,0.185138;
22,0.192285;
22,0.167977;
22,0.184648;
22,6.383494;
22,11.418347;
22,1.951472;
22,1.487649;
22,1.560446;
22,1.399473;
22,1.553117;
22,1.479523;
22,1.697549;
22,1.685286;
22,1.919324;
22,1.713054;
22,4.570300;
22,4.630302;
22,4.239832;
22,3.529996;
22,1.967987;
22,17.056586;
22,1.205404;
22,0.784583;
22,0.790812;
22,4.899321;
22,1.153125;
22,2.305283;
22,2.481689;
22,1.608682;
22,1.484098;
22,2.340428;
22,2.214780;
22,2.385208;
22,5.123317;
22,2.860508;
22,4.381689;
22,2.887256;
22,2.800279;
22,2.841720;
22,17.808248;
22,3.089203;
22,2.381176;
22,2.336952;
22,2.575236;
22,5.077815;
22,2.529991;
22,2.821968;
22,2.227870;
22,2.075002;
22,2.260185;
22,2.135069;
22,2.192705;
22,1.956963;
22,23.228980;
22,3.764591;
22,2.435521;
22,4.027334;
22,2.661927;
22,3.846339;
22,3.079362;
22,6.425205;
22,13.369537;
22,2.354893;
22,2.726647;
22,4.692957;
22,2.429320;
22,2.000511;
22,1.880135;
22,1.914485;
22,1.925545;
22,6.956929;
22,3.389454;
22,2.247147;
22,2.072729;
22,2.208508;
22,3.106942;
22,5.377407;
22,5.015152;
22,16.528157;
22,1.399479;
22,2.128480;
22,3.711253;
22,3.079907;
22,2.173419;
22,3.196880;
22,2.290108;
22,3.263107;
22,6.304230;
22,1.625286;
22,2.526115;
22,3.230050;
22,3.092152;
22,18.950873;
22,18.810500;
22,3.784380;
22,2.207744;
22,1.624897;
22,1.900089;
22,1.770244;
22,1.452178;
22,0.993136;
22,0.828996;
22,0.787881;
22,0.742798;
22,0.804621;
22,0.765658;
22,0.697435;
22,0.737157;
22,0.722466;
22,0.679861;
22,0.697366;
22,0.690477;
22,0.667518;
22,0.717022;
22,0.758272;
22,0.656830;
22,0.732893;
22,0.717699;
22,0.782341;
22,0.707295;
22,1.929668;
22,2.394955;
22,2.375102;
22,50.791125;
22,2.352760;
22,1.151740;
22,1.097514;
22,1.848961;
22,1.179180;
22,1.175076;
22,55.913342;
22,4.767036;
22,2.954865;
22,1.837765;
22,2.196403;
22,2.504571;
22,3.655060;
22,2.437080;
22,1.887715;
22,1.490254;
22,1.424651;
22,1.245386;
22,1.234763;
22,1.390342;
22,1.232276;
22,1.109904;
22,1.127942;
22,1.107560;
22,1.687759;
22,0.664611;
22,0.422291;
22,0.392125;
22,0.279655;
22,0.445121;
22,0.394932;
22,0.572978;
22,0.615060;
22,0.404688;
22,0.364911;
22,0.407459;
22,0.355038;
22,0.507740;
22,0.424366;
22,0.590425;
22,0.322414;
22,0.332398;
22,0.390470;
22,0.304837;
22,0.197418;
22,0.304850;
22,2.358240;
22,1.617928;
22,2.407509;
22,2.032691;
22,1.992353;
22,0.837332;
22,21.797547;
22,0.994606;
22,0.745150;
22,0.712285;
22,0.622152;
22,0.575598;
22,2.130821;
22,0.852163;
22,0.915437;
22,1.127908;
22,4.899380;
22,5.012354;
22,0.725596;
22,1.596902;
22,1.012393;
22,5.040202;
22,1.320078;
22,1.014414;
22,6.252857;
22,5.307722;
22,2.959998;
22,1.032728;
22,18.507642;
22,0.794699;
22,0.567859;
22,0.494799;
22,1.825227;
22,2.325683;
22,0.624779;
22,0.902668;
22,0.714673;
22,0.802399;
22,0.770479;
22,0.787861;
22,0.742071;
22,0.807773;
22,0.804836;
22,0.820489;
22,0.732002;
22,0.704816;
22,0.720282;
22,0.757367;
22,0.755271;
22,1.835404;
22,1.039657;
22,1.024882;
22,0.985353;
22,0.967381;
22,98.481625;
22,2.299423;
22,1.209935;
22,0.757436;
22,0.480382;
22,0.407356;
22,0.527691;
22,0.521982;
22,0.512757;
22,2.004474;
22,2.217446;
22,3.481911;
22,5.107744;
22,1.857764;
22,1.226609;
22,0.881888;
22,1.819531;
22,1.383170;
22,3.376958;
22,5.057925;
22,3.565064;
22,3.602013;
22,3.182962;
22,1.579746;
23,1322.426506;
23,6.120086;
23,1.860797;
23,0.000065;
24,1276.217570;
24,13.966941;
24,0.000107;
24,68.608715;
25,1533.074594;
25,8.532457;
25,2.217639;
25,0.000064;
25,15.130867;
25,12.904856;
25,0.736755;
26,1334.235079;
26,9.672254;
26,0.000057;
26,78.276195;
26,2.894368;
26,7.191980;
27,1316.191932;
27,7.134681;
27,0.000068;
27,16.572013;
27,6.255152;
27,26.174697;
27,23.414173;
27,79.436100;
27,18.105138;
27,47.370448;
27,7.601640;
27,112.183241;
27,29.888549;
28,1320.183531;
28,7.844998;
28,0.000052;
28,21.113319;
28,47.684863;
28,10.519914;
28,16.465877;
28,14.578888;
28,17.185611;
28,6.717459;
28,3.461271;
28,3.803460;
28,20.414950;
28,9.107854;
28,13.739753;
28,7.357964;
28,16.685546;
28,19.129073;
28,9.017646;
28,8.744446;
28,9.872869;
28,7.947601;
28,5.942020;
28,42.155170;
28,27.355190;
28,27.703175;
28,6.520070;
28,3.681132;
28,6.500670;
28,4.060272;
28,2.890468;
28,21.335379;
28,5.586310;
28,12.078822;
28,2.242540;
28,1.942375;
28,1.774044;
28,1.702818;
28,8.007524;
28,4.635527;
28,3.356847;
28,1.922867;
28,1.758503;
28,1.667816;
28,4.683395;
28,1.936663;
28,4.807117;
28,5.288656;
28,0.113355;
28,2.817500;
28,8.246205;
28,0.482483;
28,4.299200;
28,5.510837;
28,7.048029;
28,2.202374;
28,2.080977;
28,42.806774;
28,4.701951;
28,2.413430;
28,3.270612;
28,9.144287;
28,2.771767;
28,2.663224;
29,1330.096866;
29,11.644832;
29,0.000053;
29,17.708914;
29,1.666648;
29,0.719201;
29,4.021940;
29,1.158546;
29,1.380041;
29,5.836302;
29,2.315063;
29,3.459676;
29,1.043864;
29,2.343646;
29,1.092367;
29,1.186245;
29,1.542912;
29,1.104785;
29,1.701742;
29,3.986270;
29,1.722685;
29,1.296181;
29,130.509552;
29,1.434149;
29,0.912561;
30,1320.842015;
30,3.057464;
30,0.000071;
30,39.593147;
30,28.405016;
30,29.465819;
30,53.538254;
30,35.923136;
30,35.725587;
30,33.324499;
30,32.978827;
30,47.223270;
30,40.480733;
30,41.588485;
30,3.118562;
30,31.501131;
30,24.901699;
30,14.730346;
30,17.650416;
30,58.144873;
30,37.572894;
30,37.204405;
30,48.853123;
30,27.449656;
30,42.818960;
30,40.095508;
30,37.179743;
30,26.323436;
30,20.262851;
30,45.919139;
30,23.746788;
30,12.441122;
30,20.502140;
30,26.691426;
30,20.185842;
30,26.519722;
30,40.703549;
30,25.773409;
30,23.670037;
31,1510.633433;
31,7.194928;
31,0.000054;
32,1380.964734;
32,5.708761;
32,0.000095;
33,1359.444184;
33,10.604141;
33,4.889807;
33,0.000057;
33,21.902016;
33,37.152294;
33,2.832596;
33,0.000055;
34,1336.371631;
34,9.028558;
34,0.000059;
34,57.402144;
34,4.371460;
34,1.496695;
34,2.244589;
34,12.888919;
34,2.018574;
34,2.077388;
35,1331.144554;
35,9.625817;
35,0.000050;
35,8.921957;
36,1316.814062;
36,6.452074;
36,0.000073;
36,20.160683;
36,1.106858;
36,0.000050;
36,13.521730;
36,1.515879;
36,20.371420;
36,1.991557;
36,15.768345;
36,0.935110;
36,0.993528;
36,0.928061;
36,49.466920;
36,1.600579;
36,2.403127;
36,23.921504;
36,5.331366;
36,16.028587;
36,2.135412;
36,38.027768;
36,1.367468;
36,1.700209;
36,2.109046;
36,3.039016;
36,3.103098;
36,3.150891;
36,2.097819;
36,21.514838;
36,4.238328;
36,3.348523;
36,1.978671;
36,1.815128;
36,2.218171;
36,1.883591;
36,3.642381;
36,3.910772;
36,10.471391;
36,4.292158;
36,4.437746;
37,1315.151672;
37,7.487152;
37,0.000088;
37,12.910768;
38,1319.047878;
38,7.740155;
38,0.000055;
38,11.498003;
38,17.280251;
38,2.529347;
38,7.838147;
38,6.167991;
38,8.723087;
38,6.656929;
38,7.997334;
38,2.174821;
38,22.740212;
38,4.307284;
38,10.267515;
38,38.070114;
38,47.291365;
38,24.733742;
38,8.420068;
38,14.960728;
38,16.587663;
38,3.097326;
38,18.705109;
38,32.414994;
38,39.669764;
38,30.773776;
38,15.452672;
38,36.090443;
38,1.884902;
38,10.471775;
38,3.392577;
38,23.110374;
38,1.867478;
38,25.708139;
38,23.269713;
38,60.118276;
38,1.314496;
38,27.892076;
38,1.159570;
38,44.044249;
38,53.274495;
38,2.744741;
38,88.178581;
38,13.399910;
38,3.650233;
38,74.755624;
38,1.664826;
38,48.686701;
38,30.794282;
38,62.458646;
38,71.041007;
38,29.117198;
38,43.859807;
39,1315.980423;
39,3.376119;
39,6.517671;
39,0.000049;
39,6.292113;
39,0.000055;
39,6.353834;
39,8.121548;
39,7.219098;
39,4.254916;
39,2.862561;
39,2.688596;
39,2.177825;
39,4.673193;
39,2.195117;
39,2.126140;
39,3.318522;
39,2.326927;
39,3.787136;
39,3.252295;
39,4.482122;
39,3.104972;
39,3.758818;
39,3.854673;
39,2.749294;
39,2.517152;
39,6.624015;
39,5.069865;
39,13.191139;
39,7.946988;
39,8.908228;
39,6.906512;
39,7.286478;
39,12.885824;
39,9.664382;
39,7.860180;
39,8.805482;
39,11.729779;
39,14.022258;
39,12.808383;
39,5.513817;
39,5.750990;
39,2.341360;
39,7.876747;
39,12.898168;
39,10.724547;
39,7.165954;
39,6.672217;
39,8.650510;
39,6.794229;
39,5.051114;
39,7.356878;
39,8.984786;
39,3.259907;
39,3.883175;
39,16.094767;
39,9.240085;
39,5.405696;
39,9.551142;
39,6.922154;
39,13.169057;
39,2.344535;
39,23.031784;
39,13.014061;
39,9.001800;
39,15.334025;
39,13.751117;
39,13.433320;
39,10.355245;
39,14.168576;
39,21.192773;
39,19.042944;
39,7.722161;
39,8.680363;
39,13.102260;
39,22.536955;
39,7.859866;
39,60.395026;
39,5.511703;
39,27.412442;
39,41.935539;
39,26.013217;
39,2.239998;
39,17.191934;
39,12.680406;
39,15.186600;
39,34.455205;
39,36.499680;
39,32.643416;
39,19.117374;
39,11.423861;
39,34.586129;
39,42.222984;
39,37.827274;
39,10.793626;
39,11.623472;
39,37.659378;
39,2.062460;
39,17.008053;
39,26.220006;
39,28.926245;
40,1324.138676;
40,12.204758;
40,7.523925;
40,0.000050;
40,77.790338;
40,25.151533;
40,1.576344;
41,1318.603631;
41,5.234345;
41,0.000087;
41,19.956794;
41,12.815882;
41,1.948504;
41,6.927898;
41,4.336995;
41,39.954892;
41,2.313690;
41,22.919026;
41,3.784019;
41,62.763286;
41,1.524189;
41,24.640124;
41,1.524013;
41,1.707033;
41,36.111951;
41,3.926905;
41,38.577830;
41,15.056240;
41,35.683601;
41,6.619521;
41,147.135727;
41,196.402387;
41,35.196484;
41,9.539873;
41,1.768099;
42,1314.984261;
42,6.487422;
42,1.284308;
42,0.000077;
42,7.347453;
43,1325.493252;
43,7.875620;
43,6.200890;
43,0.000072;
43,9.581981;
43,2.150685;
44,1314.323870;
44,10.964302;
44,0.000055;
44,14.064868;
44,4.725370;
45,1423.972162;
45,5.848923;
45,0.000053;
46,1330.734916;
46,10.261010;
46,0.000042;
47,1264.263756;
47,25.550371;
47,0.000644;
47,44.967051;
48,1316.086083;
48,4.555754;
48,1.490423;
48,0.000070;
48,9.387047;
49,1315.680398;
49,7.294959;
49,0.872049;
49,0.000063;
49,66.151949;
49,19.045268;
49,36.102544;
49,9.817138;
49,33.211134;
49,27.752839;
49,22.373299;
49,38.297308;
49,49.831750;
49,42.947919;
49,69.778615;
49,11.862310;
49,49.216527;
49,39.896351;
49,52.170627;
49,24.972990;
49,20.420839;
49,7.595340;
49,1.877411;
49,1.654872;
49,14.457064;
49,1.549363;
49,3.540055;
49,2.160021;
49,2.554943;
49,7.082390;
49,3.124736;
49,2.072609;
49,3.617068;
49,4.342735;
49,1.814984;
49,1.807105;
49,2.672456;
49,1.555303;
49,22.650081;
49,14.096926;
49,3.064808;
49,1.310114;
49,2.352295;
49,71.320253;
49,1.849735;
49,4.275072;
49,10.329829;
49,34.919964;
49,7.385139;
49,110.553867;
49,1.465372;
50,1318.779455;
50,5.465023;
50,0.742460;
50,0.000066;
50,10.688864;
50,0.991268;
50,0.714655;
50,25.120257;
50,4.562002;
50,3.156049;
50,3.425446;
50,3.439160;
50,1.483628;
50,2.967748;
50,1.612570;
50,1.286097;
50,1.348700;
50,1.155770;
50,1.036430;
50,0.608726;
50,0.681531;
50,0.164351;
50,0.165343;
50,0.135972;
50,0.161120;
50,21.218432;
50,0.606931;
50,1.415304;
50,3.067733;
50,0.615548;
50,0.939953;
50,20.377238;
50,0.527826;
50,0.511345;
50,0.290834;
50,19.933962;
50,0.594946;
50,31.312288;
50,0.590608;
50,20.722671;
50,0.470645;
50,0.184630;
50,0.156006;
50,0.123509;
50,2.356221;
50,1.290529;
50,18.970783;
50,7.875067;
50,3.667594;
50,5.685775;
50,13.125252;
50,4.329399;
50,49.322137;
50,0.478048;
50,18.645662;
50,1.019454;
50,0.848615;
50,2.029941;
50,8.825436;
50,4.235827;
50,0.721559;
50,1.279053;
50,7.681289;
50,1.687833;
50,0.625610;
50,60.163171;
50,0.641024;
50,0.634225;
50,0.580790;
50,0.911449;
50,0.693531;
50,0.436412;
50,0.571187;
50,0.825451;
50,0.487123;
50,1.524702;
50,3.406224;
50,0.639890;
50,0.568950;
50,0.528531;
50,0.474071;
50,0.626576;
50,11.676561;
50,0.570716;
50,1.090425;
50,0.617632;
50,0.517235;
50,0.548406;
50,2.017934;
50,0.807111;
50,0.545507;
50,4.500137;
50,0.547635;
50,3.594499;
50,1.134070;
50,0.783538;
50,0.574816;
50,0.565605;
50,1.243977;
50,37.108715;
50,0.856566;
50,44.041627;
50,0.654790;
50,99.068849;
50,108.938526;
50,1.468367;
50,24.118774;
50,6.872940;
50,1.008583;
